Ok(Profile { program: Program1, repetitions: 10, row_count: 31000, col_count: 31000, element_count: 961000000, element_sum: 14895019500000, time_min: 450.3693, time_max: 459.8596, time_mean: 454.31622, time_stdev: 3.039723 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 32000, col_count: 32000, element_count: 1024000000, element_sum: 16383488000000, time_min: 478.41898, time_max: 487.20142, time_mean: 482.50702, time_stdev: 2.5456133 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 33000, col_count: 33000, element_count: 1089000000, element_sum: 17967955500000, time_min: 508.7977, time_max: 517.5411, time_mean: 513.3219, time_stdev: 2.59307 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 34000, col_count: 34000, element_count: 1156000000, element_sum: 19651422000000, time_min: 538.0802, time_max: 550.6831, time_mean: 544.2888, time_stdev: 4.43238 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 35000, col_count: 35000, element_count: 1225000000, element_sum: 21436887500000, time_min: 573.3681, time_max: 587.37445, time_mean: 579.0629, time_stdev: 3.6948674 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 36000, col_count: 36000, element_count: 1296000000, element_sum: 23327352000000, time_min: 602.8225, time_max: 616.67487, time_mean: 612.137, time_stdev: 3.655374 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 37000, col_count: 37000, element_count: 1369000000, element_sum: 25325815500000, time_min: 640.0173, time_max: 650.69037, time_mean: 646.38464, time_stdev: 3.1780288 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 38000, col_count: 38000, element_count: 1444000000, element_sum: 27435278000000, time_min: 676.7918, time_max: 683.59546, time_mean: 679.1786, time_stdev: 2.4258697 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 39000, col_count: 39000, element_count: 1521000000, element_sum: 29658739500000, time_min: 713.50226, time_max: 723.5585, time_mean: 718.94415, time_stdev: 3.209899 })
Ok(Profile { program: Program1, repetitions: 10, row_count: 40000, col_count: 40000, element_count: 1600000000, element_sum: 31999200000000, time_min: 746.4878, time_max: 759.9525, time_mean: 754.8481, time_stdev: 3.7630434 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 1000, col_count: 1000, element_count: 1000000, element_sum: 499500000, time_min: 0.41616002, time_max: 0.42639202, time_mean: 0.41975003, time_stdev: 0.0034492903 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 2000, col_count: 2000, element_count: 4000000, element_sum: 3998000000, time_min: 6.3186016, time_max: 10.524639, time_mean: 8.039423, time_stdev: 1.0534856 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 3000, col_count: 3000, element_count: 9000000, element_sum: 13495500000, time_min: 28.737585, time_max: 30.232439, time_mean: 29.232992, time_stdev: 0.49299583 })
